date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-03-05,54723.01391853882,0.0,1.042508301907219e-12,54723.01391853882,2.2737367544323206e-13,1711.6080741366734,1591.3058230343372
2025-03-06,51757.165609156815,0.0,2.4377015961363215e-12,51757.165609156815,6.252776074688882e-13,1591.3058230343372,1765.1383045036403
2025-03-07,14144.872078718468,0.0,2.0908226699457856e-12,14144.87207871847,9.37921073272674e-13,1765.1383045036403,2089.958455354252
2025-03-08,13630.31450587738,0.0,1.0309122444596143e-12,13630.314505877383,4.547473508864641e-13,2089.958455354252,2132.534124222167
2025-03-09,48913.8001043761,0.0,5.503751456317763e-13,48913.8001043761,1.1937120129174028e-13,2132.534124222167,1876.277004564824
2025-03-10,46994.57704816122,0.0,1298.0057705893155,48292.58281875053,201.83575969356514,1876.277004564824,1490.5283602592592
2025-03-11,47697.28116644384,0.0,1.859916665125638e-12,47697.28116644384,4.547473508864641e-13,1490.5283602592592,1723.7867865472122
2025-03-12,44440.89630744154,0.0,1982.9649901803064,46423.86129762184,302.3503834993226,1723.7867865472122,1376.7409558148142
2025-03-13,44624.30468870959,0.0,14353.225060769808,58977.5297494794,2388.520817927736,1376.7409558148142,1475.8229982222222
2025-03-14,12695.782332548984,0.0,248.41759935436247,12944.199931903348,81.56853262231223,1475.8229982222222,1835.1418711965175
2025-03-15,13195.089443085002,0.0,1.1293991795111643e-12,13195.089443085004,5.798028886432743e-13,1835.1418711965175,1311.8622391409385
2025-03-16,44687.75178503303,0.0,8.081100000000953,44695.832885033036,1.6400000000002315,1311.8622391409385,1477.9232898058553
2025-03-17,43584.163758901384,0.0,9.236487130692694e-13,43584.163758901384,3.410605131648481e-13,1477.9232898058553,1983.4076154292875
2025-03-18,43171.80217331475,0.0,8.768878956288973e-13,43171.80217331475,2.984279490192421e-13,1983.4076154292875,1618.393189898549
2025-03-19,41337.53376052254,0.0,1950.6122376464534,43288.145998169,383.6471625764297,1618.393189898549,2086.311233698927
2025-03-20,44053.63919671139,0.0,2458.825249865724,46512.46444657711,371.7606969860484,2086.311233698927,1478.3754528518518
2025-03-21,12070.884430293969,0.0,9.028156000567833e-14,12070.884430293969,2.842170943040401e-14,1478.3754528518518,1431.985081171814
2025-03-22,12737.500259707358,0.0,7.487221598734187e-13,12737.500259707358,3.2915892776187727e-13,1431.985081171814,2223.3139746546813
2025-03-23,43473.921595500746,0.0,9.55196810537018e-13,43473.921595500746,3.410605131648481e-13,2223.3139746546813,1646.7645310344865
2025-03-24,39502.640421859265,0.0,1158.3270759711972,40660.96749783046,205.0069728292645,1646.7645310344865,1255.6522452592587
2025-03-25,39591.27696964307,0.0,4184.247445999934,43775.524415643005,819.8123409896393,1255.6522452592587,1267.7171058766273
2025-03-26,38028.2279478921,0.0,943.7153111092059,38971.9432590013,181.24938728865234,1267.7171058766273,1537.5742883198438
2025-03-27,41029.470335049366,0.0,10.448863341888737,41039.91919839125,5.577188866767136,1537.5742883198438,1303.976131
2025-03-28,12350.683213482434,0.0,5.045421858085319e-13,12350.683213482434,2.2737367544323206e-13,1303.976131,2132.610717238644
2025-03-29,11936.156254631387,0.0,1.8438583992974597e-13,11936.156254631387,5.684341886080802e-14,2132.610717238644,1952.8693477166405
2025-03-30,39127.17375778443,0.0,26.36676568205469,39153.54052346649,4.120772943980036,1952.8693477166405,1414.2930454799334
2025-03-31,37107.89854001612,0.0,3071.7279696195865,40179.6265096357,459.1864817429687,1414.2930454799334,1584.485981370371
2025-04-01,39159.93612824243,0.0,6839.967191629832,45999.90331987226,1045.8745695164473,1584.485981370371,1541.5603556296287
2025-04-02,38079.97986364665,0.0,12144.641541382354,50224.62140502901,2106.068583553083,1541.5603556296287,1398.4274643333333
2025-04-03,39969.78552035551,0.0,824.8908141985248,40794.67633455403,118.97177676476903,1398.4274643333333,1665.2911561420258
2025-04-04,11461.397484861813,0.0,0.0,11461.397484861813,0.0,1665.2911561420258,2006.8052793804027
2025-04-05,11784.523004986328,0.0,0.0,11784.523004986328,0.0,2006.8052793804027,1837.536722670535
2025-04-06,38214.00853366481,0.0,2.6820146104000744e-12,38214.00853366481,8.526512829121202e-13,1837.536722670535,1563.997324493135
2025-04-07,36505.923358791384,0.0,9.89331283562933e-13,36505.923358791384,4.263256414560601e-13,1563.997324493135,1565.8747316929728
2025-04-08,38346.36473205076,0.0,1.234354840562446e-12,38346.36473205076,3.410605131648481e-13,1565.8747316929728,1396.4707569633488
2025-04-09,38719.555774162785,0.0,1309.639006731352,40029.19478089414,198.27994045894872,1396.4707569633488,1280.857816185185
2025-04-10,39638.99539839069,0.0,95.391681563016,39734.3870799537,45.71929071992028,1280.857816185185,1563.1849504444451
2025-04-11,11349.475571995416,0.0,3.863220854327664e-14,11349.475571995416,1.4210854715202004e-14,1563.1849504444451,1727.3341184490162
2025-04-12,11128.801994475267,0.0,2.0469344413367136e-14,11128.801994475267,1.136870003519419e-14,1727.3341184490162,2152.0419588894283
2025-04-13,35612.68109173548,0.0,1.0858229870791547e-12,35612.68109173548,3.552713678800501e-13,2152.0419588894283,1537.2281063923635
2025-04-14,36974.36675572222,0.0,5.618403520202264e-13,36974.36675572222,2.2737367544323206e-13,1537.2281063923635,1733.524227839026
2025-04-15,38239.88509220117,0.0,1.3991581226946438e-12,38239.88509220117,3.410605131648481e-13,1733.524227839026,2101.772982535098
2025-04-16,35761.79590650693,0.0,2849.3200360880837,38611.11594259502,427.82916008784287,2101.772982535098,1536.313966
2025-04-17,36425.361496829435,0.0,8.457163858111018e-13,36425.361496829435,3.552713678800501e-13,1536.313966,2015.9393046069144
2025-04-18,10823.88510201455,0.0,1.4191314789968602e-14,10823.88510201455,3.552713678800501e-15,2015.9393046069144,2300.747496788279
2025-04-19,10539.085341354314,0.0,1.8570744941825978e-13,10539.085341354314,1.1368683772161603e-13,2300.747496788279,2140.448143765956
2025-04-20,36032.46685753472,0.0,3.5316816138220015e-13,36032.46685753472,1.7053025658242404e-13,2140.448143765956,2032.0190476464286
2025-04-21,36613.92059180225,0.0,2.5829649530351165e-13,36613.92059180225,1.1368683772161603e-13,2032.0190476464286,1807.1465613095418
2025-04-22,35327.177000698626,0.0,1.4301804185379297e-12,35327.177000698626,5.684341886080801e-13,1807.1465613095418,1869.799432897526
2025-04-23,36385.18063347913,0.0,1.7902834770211485e-12,36385.18063347913,5.684341886080801e-13,1869.799432897526,2251.1984247370106
2025-04-24,37639.902907274736,0.0,1.3434942047751975e-13,37639.902907274736,4.263256414560601e-14,2251.1984247370106,1803.1099700774128
2025-04-25,9934.324084270802,0.0,0.0,9934.324084270802,0.0,1803.1099700774128,1661.8552308438245
2025-04-26,10142.762518085252,0.0,1.4779288903810084e-13,10142.762518085252,1.1368683772161603e-13,1661.8552308438245,1331.0225420152026
2025-04-27,33173.65924274424,0.0,2747.1004121838405,35920.75965492808,419.9223244817608,1331.0225420152026,1454.3399350740744
2025-04-28,35888.85465303083,0.0,8269.682763724682,44158.53741675551,1254.5863045515111,1454.3399350740744,1438.7261887777784
2025-04-29,34437.59777309392,0.0,3625.1171826299474,38062.714955723866,547.7662711740629,1438.7261887777784,1931.1721374814817
2025-04-30,34947.44062415442,0.0,1.594457899045665e-13,34947.44062415442,5.684341886080802e-14,1931.1721374814817,1402.0148603917069
2025-05-01,35276.203477703064,0.0,15680.296868873174,50956.50034657624,3017.352888075916,1402.0148603917069,1200.0000009999999
2025-05-02,10777.269016941056,0.0,11957.264030862725,22734.53304780378,2439.960576095681,1200.0000009999999,1200.000001
2025-05-03,10927.980190139253,0.0,6513.12896230783,17441.109152447083,1406.0774841022853,1200.000001,1200.000001
2025-05-04,38098.056351427236,0.0,1883.4277254301405,39981.48407685738,379.24499413035704,1200.000001,1475.8176134074079
2025-05-05,34227.563306441756,0.0,16897.544020214198,51125.107326655954,2913.769188480824,1475.8176134074079,1248.6570009999998
2025-05-06,34214.54030666035,0.0,12557.143964012868,46771.68427067321,2430.2357746407442,1248.6570009999998,1200.000001
2025-05-07,37117.53452181832,0.0,11667.382586300002,48784.91710811832,1710.7571108167695,1200.000001,1673.0388278518517
2025-05-08,38144.13540495353,0.0,684.190323350262,38828.32572830379,102.33826322589607,1673.0388278518517,1542.0187002592593
2025-05-09,14815.93314591961,0.0,3.1812419365451204e-13,14815.93314591961,5.684341886080802e-14,1542.0187002592593,4069.0120363426613
2025-05-10,13974.711565497555,0.0,0.0,13974.711565497555,0.0,4069.0120363426613,3578.649728049515
2025-05-11,39022.55761426415,0.0,877.9552058368843,39900.51282010104,128.5590602659919,3578.649728049515,1483.424328930662
2025-05-12,41991.31274975028,0.0,6.500272457750151e-13,41991.31274975028,1.364242106869501e-13,1483.424328930662,3653.472610940966
2025-05-13,40231.39640989326,0.0,6.086452348385727e-13,40231.39640989326,2.5011104840856613e-13,3653.472610940966,3739.245440542732
2025-05-14,39907.10396643114,0.0,2.2208723748917692e-13,39907.10396643114,1.1368683772161603e-13,3739.245440542732,3686.1434169878817
2025-05-15,39830.9925543306,0.0,1.1787477660618606e-12,39830.9925543306,2.5934809855243657e-13,3686.1434169878817,3966.5393779656292
2025-05-16,13324.189449740183,0.0,0.0,13324.189449740183,0.0,3966.5393779656292,3039.446056836442
2025-05-17,13478.391669463308,0.0,4.554330246264726e-13,13478.391669463308,1.0302869668521453e-13,3039.446056836442,3084.0906931583204
2025-05-18,40177.104623588726,0.0,34.42846500000123,40211.53308858873,5.23666666666719,3084.0906931583204,3865.418114012325
2025-05-19,38430.33570902288,0.0,550.8294608333332,38981.16516985621,79.23650000000002,3865.418114012325,2848.0892555141763
2025-05-20,37359.30270847274,0.0,4.073806181281725e-12,37359.302708472744,1.1404210908949608e-12,2848.0892555141763,2986.819820551863
2025-05-21,40206.15503335586,0.0,8.344187563125161e-13,40206.15503335586,3.055333763768431e-13,2986.819820551863,3239.704844374831
2025-05-22,38375.70961371239,0.0,0.0,38375.70961371239,0.0,3239.704844374831,3593.936522990529
2025-05-23,11289.765614288304,0.0,0.0,11289.765614288304,0.0,3593.936522990529,2204.7700898692046
2025-05-24,12402.381381345996,0.0,1.8002310753217897e-13,12402.381381345996,1.1368683772161603e-13,2204.7700898692046,2087.293904584934
