date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-03-14,12093.267344902153,0.0,902.510934705251,12995.778279607404,173.01081850000023,1375.4391227740741,1594.9746913703696
2025-03-15,12566.572041197047,0.0,1236.8536193442226,13803.42566054127,275.5589113888887,1594.9746913703696,1200.000001
2025-03-16,44389.35757450587,0.0,91.82699176666667,44481.18456627254,39.33626666666669,1200.000001,1595.5119468642024
2025-03-17,39423.83523548678,0.0,2322.6144675982987,41746.44970308508,385.5083288000018,1595.5119468642024,1644.265222111111
2025-03-18,46108.46350722415,0.0,1.3799876796838362e-12,46108.46350722415,3.410605131648481e-13,1644.265222111111,1433.8292267407421
2025-03-19,37411.42673302943,0.0,19304.489303012102,56715.91603604153,3127.5503486666703,1433.8292267407421,1555.7013309999998
2025-03-20,43635.558629833984,0.0,4743.025637217407,48378.58426705139,900.9781389444428,1555.7013309999998,1784.652521000005
2025-03-21,11513.719427393844,0.0,1042.7544953719457,12556.47392276579,366.7990616666679,1784.652521000005,1264.6300804444445
2025-03-22,12848.876555464183,0.0,6.604322765751958e-13,12848.876555464183,4.6373061640681e-13,1264.6300804444445,2058.4377716172826
2025-03-23,42923.9248061207,0.0,429.5648640900129,43353.489670210714,69.51340583333553,2058.4377716172826,1472.9476135925927
2025-03-24,40388.54589659936,0.0,1.832177076721564e-12,40388.54589659936,5.115907697472721e-13,1472.9476135925927,1371.6967705891338
2025-03-25,44918.35169450025,0.0,369.3259790473402,45287.67767354759,76.6270821666682,1371.6967705891338,1295.9518807806653
2025-03-26,38296.3349742068,0.0,3327.0274693635265,41623.36244357033,606.4780313555547,1295.9518807806653,1299.719152481483
2025-03-27,40629.69403128119,0.0,1.2692558242395633e-12,40629.69403128119,4.027687708905211e-13,1299.719152481483,1469.1417775432146
2025-03-28,12017.585879259585,0.0,9.507061804470141e-14,12017.585879259585,2.842170943040401e-14,1469.1417775432146,1708.182859827158
2025-03-29,11252.108077132845,0.0,2134.3554840338466,13386.463561166693,431.13909655555483,1708.182859827158,1389.5370598888887
2025-03-30,39272.37628693321,0.0,4.0733993955655026e-13,39272.37628693321,1.1368683772161603e-13,1389.5370598888887,1554.6481940864207
2025-03-31,34549.27887847764,0.0,25068.856404536804,59618.135283014446,3938.138957114542,1554.6481940864207,1554.8690089629636
2025-04-01,43330.57970486925,0.0,199.47904051642058,43530.05874538567,33.46103816666741,1554.8690089629636,1509.7164001856936
2025-04-02,40337.0661731171,0.0,464.4033325899967,40801.46950570709,70.16952166666628,1509.7164001856936,1412.5726738277376
2025-04-03,41994.09021964451,0.0,9.835616765485611e-13,41994.09021964451,2.8421709430404007e-13,1412.5726738277376,1468.6149695185186
2025-04-04,10796.872243926517,0.0,0.0,10796.872243926517,0.0,1468.6149695185186,1574.8094545185202
2025-04-05,10923.739973987194,0.0,234.06893751966123,11157.808911506856,51.776111833337495,1574.8094545185202,1238.1515222962962
2025-04-06,38437.892343109386,0.0,379.4416573935755,38817.33400050296,68.82191405555454,1238.1515222962962,1429.1505535925926
2025-04-07,33284.62385310764,0.0,10476.064065655972,43760.68791876361,1636.7284113697797,1429.1505535925926,1211.7374352592594
2025-04-08,39089.91573813374,0.0,170.43287668431117,39260.34861481805,60.93304411110597,1211.7374352592594,1200.000001
2025-04-09,38527.220497340146,0.0,1708.8700499434622,40236.09054728361,291.8750005277766,1200.000001,1254.2895617407403
2025-04-10,37882.34305133568,0.0,5.863967089680955e-13,37882.34305133568,2.8421709430404007e-13,1254.2895617407403,1544.9192690864188
2025-04-11,10340.83874749286,0.0,1785.96716902003,12126.80591651289,448.9874572500064,1544.9192690864188,1229.136027111111
2025-04-12,11048.77780655743,0.0,3.281186052841913e-15,11048.77780655743,1.3305701755238902e-15,1229.136027111111,1707.3704205061688
2025-04-13,35266.740023223174,0.0,2436.9035186821425,37703.643541905316,381.2599972203741,1707.3704205061688,1420.8904260000004
2025-04-14,37195.79699888186,0.0,826.2601234426318,38022.05712232449,128.5258916111102,1420.8904260000004,1513.794563222222
2025-04-15,32330.15893228995,0.0,6894.212733182184,39224.371665472136,1079.5827557222212,1513.794563222222,1587.700756
2025-04-16,36109.244768550525,0.0,3090.196446918026,39199.44121546855,462.3455176753338,1587.700756,1348.45819562963
2025-04-17,33338.47424702848,0.0,13848.21669406441,47186.690941092886,2244.3542913055576,1348.45819562963,1558.6657032222215
2025-04-18,10466.011159674174,0.0,2.6212328372443454e-13,10466.011159674174,7.418173775177329e-14,1558.6657032222215,1916.4854960617345
2025-04-19,9842.990690856164,0.0,60.019568499545144,9903.01025935571,14.768594611108558,1916.4854960617345,1381.4346663703707
2025-04-20,33494.66132307921,0.0,2115.7523774931396,35610.41370057235,411.4087946111117,1381.4346663703707,1459.9405089012346
2025-04-21,35253.940569027036,0.0,1125.0601379980571,36379.000707025094,219.675869749995,1459.9405089012346,1331.4695094567915
2025-04-22,32219.008140500766,0.0,12944.357376706737,45163.3655172075,2107.7646526166577,1331.4695094567915,1200.000001
2025-04-23,31616.73174993591,0.0,20118.5890665057,51735.320816441614,3143.1879813666696,1200.000001,1537.606146925926
2025-04-24,31934.420866175406,0.0,1.5195951164059809e-12,31934.420866175406,5.684341886080801e-13,1537.606146925926,1330.4627159382721
