date,normal_cost_cny,adjustment_cost_cny,emergency_cost_cny,total_cost_cny,emergency_kwh,initial_kwh,terminal_kwh
2025-03-15,12815.709220835699,212.1869142719019,1.0342375844629715e-12,13027.896135107603,2.7000623958883807e-13,1986.567148328197,1280.170653820557
2025-03-16,44590.12619597027,1502.4650990701793,8.081100000001683,46100.67239504045,1.6400000000004589,1280.170653820557,2206.5251097715127
2025-03-17,38207.113114358974,1976.8327323118115,698.7886735891983,40882.73452025998,140.557643292405,2206.5251097715127,1620.2609882930208
2025-03-18,41296.24745567169,2456.538026962692,61.006469068979655,43813.791951703366,12.07929295495098,1620.2609882930208,1479.1819191359841
2025-03-19,41234.73722609322,1922.7313818524178,2.4782309537840772e-12,43157.46860794564,7.958078640513122e-13,1479.1819191359841,2193.62900969101
2025-03-20,41470.39156456587,1552.854752877935,1873.2060485892227,44896.45236603303,330.17493889320644,2193.62900969101,1483.4016982222224
2025-03-21,11600.123691370141,509.67394147118245,1544.4464895753683,13654.244122416692,419.73770522403095,1483.4016982222224,1264.6300804444447
2025-03-22,12794.261739981468,117.14116916522559,4.443135980664037e-13,12911.402909146693,2.3635694096357796e-13,1264.6300804444447,2158.6787592840838
2025-03-23,39554.27742159461,2088.72688996284,1.256807991012465e-13,41643.00431155745,5.684341886080802e-14,2158.6787592840838,1771.8919558628986
2025-03-24,40197.26271142503,1310.6764778421818,8.515996796631953e-13,41507.93918926721,3.410605131648481e-13,1771.8919558628986,1817.5626903783118
2025-03-25,40176.66489986139,2910.912697059476,564.8479937625391,43652.4255906834,112.72151471359872,1817.5626903783118,1295.881726743488
2025-03-26,37207.08411029419,1658.5654121217008,6.629677740338182e-13,38865.64952241589,1.798069105987763e-13,1295.881726743488,1347.2589018607555
2025-03-27,38718.7670961906,1089.1549510871941,958.1359343449566,40766.05798162275,187.62748114570303,1347.2589018607555,1545.4759815827128
2025-03-28,12028.62053969016,230.49352020962067,9.507061804470141e-14,12259.11405989978,2.842170943040401e-14,1545.4759815827128,1838.3633464925645
2025-03-29,11539.699014881631,175.7522023939033,0.0,11715.451217275535,0.0,1838.3633464925645,1415.2095684716185
2025-03-30,35667.96953407111,1797.2850574081672,1473.8159938325148,38939.07058531179,234.8410844261717,1415.2095684716185,1294.6102697037036
2025-03-31,37281.860130267676,1532.848506458803,567.4803794949602,39382.18901622144,104.62804504720442,1294.6102697037036,1554.8690089629636
2025-04-01,40877.20335314606,1797.9226161430188,1.9864785372192273e-12,42675.12596928908,7.105427357601002e-13,1554.8690089629636,1849.475577095226
2025-04-02,40309.474830907,917.638842485873,151.93436004901167,41379.04803344188,22.907308079858893,1849.475577095226,1441.6007012169434
2025-04-03,39212.3966544843,1789.0253153411368,2.400753373876796e-12,41001.42196982544,5.968558980384842e-13,1441.6007012169434,1857.0907831324353
2025-04-04,10937.557729252769,137.5938084320353,0.0,11075.151537684804,0.0,1857.0907831324353,1763.238732914692
2025-04-05,11806.886098564202,482.3752083766699,3.078657329069756e-13,12289.261306940873,1.1723955140041653e-13,1763.238732914692,2153.0237331819612
2025-04-06,36117.339258750304,1555.7733868752523,1158.8677639005298,38831.98040952609,199.05195008682927,2153.0237331819612,1429.1505535925926
2025-04-07,34652.439175091204,739.4934496192096,19.237343926888734,35411.1699686373,9.048609561095134,1429.1505535925926,1211.7374352592594
2025-04-08,36112.577604439684,1620.6827460822399,1.3600072179542621e-12,37733.26035052192,3.979039320256561e-13,1211.7374352592594,1219.5356136794226
2025-04-09,39900.51406089594,759.1311018275367,1.6212879927479661e-12,40659.64516272348,3.410605131648481e-13,1219.5356136794226,1743.8701487290757
2025-04-10,36263.085685037244,1397.6416553366066,738.3923830215961,38399.119723395444,161.73037991343023,1743.8701487290757,1500.0230265555563
2025-04-11,10885.361858386821,296.33372245638077,164.6873843493873,11346.382965192588,34.19588545460703,1500.0230265555563,1219.2720381154375
2025-04-12,10875.215108095903,227.14367160416353,4.976002221352511e-14,11102.358779700067,2.0178435609701992e-14,1219.2720381154375,1821.4118668468743
2025-04-13,36070.22620021216,507.86585363114676,5.632045940728858e-13,36578.092053843306,1.1368683772161603e-13,1821.4118668468743,2038.793097476227
2025-04-14,33984.5095560749,2818.3493929185793,528.7009061021208,37331.559855095606,82.49516573278498,2038.793097476227,1587.342509370349
2025-04-15,33476.28569112463,780.0165610253814,88.40396566662507,34344.70621781664,25.25909923701215,1587.342509370349,1587.700756
2025-04-16,36036.40441955783,1352.9400259235867,2360.1993448811113,39749.54379036253,384.89712457963714,1587.700756,1348.45819562963
2025-04-17,34711.73968593493,1189.1773130546792,176.37495844078006,36077.29195743039,26.99341267841818,1348.45819562963,1556.894199346366
2025-04-18,10299.02033062241,141.03808204931335,85.24668441768091,10525.305097089406,28.668802561856698,1556.894199346366,1635.434581
2025-04-19,10233.965529810655,183.9059261564837,1.922160208778223e-13,10417.871455967139,5.684341886080802e-14,1635.434581,1478.7047808376835
2025-04-20,34436.162618074544,758.2063593414138,543.307808333067,35737.67678574903,107.7659966529935,1478.7047808376835,1447.4272087005809
2025-04-21,31944.505746035153,1710.4710319479775,761.9024286678967,34416.87920665103,167.43831747208833,1447.4272087005809,1311.2344059999998
2025-04-22,33934.02093150416,861.2316896372807,1.9383890048629835e-12,34795.25262114144,4.547473508864641e-13,1311.2344059999998,1244.166357807266
2025-04-23,35360.18372910376,1882.2645730554405,14.457254988824083,37256.90555714803,5.725645540128113,1244.166357807266,2490.027608338927
2025-04-24,32616.140669900946,594.401128580972,0.0,33210.54179848192,0.0,2490.027608338927,1703.6586690357144
2025-04-25,9795.125457178892,362.10321113171756,0.0,10157.22866831061,0.0,1703.6586690357144,1956.4931187611407
2025-04-26,9924.903186163967,127.14657308361883,2.781419539132912e-13,10052.049759247586,9.237055564881302e-14,1956.4931187611407,1369.819354934599
2025-04-27,33583.00963981374,1504.8026596767158,2.1769661628923134e-12,35087.812299490455,6.856737400084967e-13,1369.819354934599,1763.0295922427479
2025-04-28,38266.60231912324,983.7819999373938,9.314362614532e-13,39250.384319060635,2.2737367544323206e-13,1763.0295922427479,1805.1179383474102
2025-04-29,31441.310066726663,1172.1121016452737,2099.511394999752,34712.93356337169,317.24258008458054,1805.1179383474102,1690.4735872740748
2025-04-30,30756.6649889876,457.0852372210948,2994.880718917338,34208.63094512603,555.5350887614346,1690.4735872740748,1337.9286134101176
2025-05-01,35323.834703326385,1410.0387505363378,4696.374942204171,41430.2483960669,1017.748714733663,1337.9286134101176,1219.018680423495
2025-05-02,12115.593906213446,469.23065780151376,3789.2276222004443,16374.052186215404,946.4857610737156,1219.018680423495,1200.000001
2025-05-03,11690.832794639704,592.4620264240787,2960.326173284031,15243.620994347813,614.2181099417703,1200.000001,1255.635001882933
2025-05-04,34763.04620767412,2059.07132015787,3806.3209182491573,40628.43844608114,789.0395637568865,1255.635001882933,1255.9332440126987
2025-05-05,37204.152120019506,2427.082934078927,724.9217656958613,40356.1568197943,170.2171857551619,1255.9332440126987,1234.0288937133905
2025-05-06,36440.748658167264,2351.326343078041,1639.6351534471094,40431.71015469242,551.5921772814178,1234.0288937133905,1229.0834938875328
2025-05-07,37736.45140466429,1885.7069616180966,1181.923765315456,40804.08213159784,303.3126984889962,1229.0834938875328,1370.5565666711009
2025-05-08,37849.22687287421,1007.0977480630889,428.8762292688316,39285.200850206136,63.32327329902705,1370.5565666711009,1652.326122552452
2025-05-09,12074.324725898437,319.0294798093215,3.5697667044587435e-13,12393.35420570776,1.1368683772161603e-13,1652.326122552452,2058.8920648517274
2025-05-10,11516.941554921745,387.0206117684592,1226.8289752488718,13130.791141939077,248.166132529793,2058.8920648517274,1339.680871
